Lemma,Case,Number,Gender,Degree,Upos,Forms
jährig,Acc,Sing,Masc,Pos,ADJ,16-jährigen | 17-jährigen | 20-jährigen | 25-jährigen | 27-jährigen | 33-jährigen | 39-jährigen | 50-jährigen | 61-jährigen
jährig,Dat,Sing,Masc,Pos,ADJ,18-jährigen | 20-jährigen
jährlich,Acc,Sing,Neut,Pos,ADJ,jährliche | jährliches
jährlich,Dat,Sing,Masc,Pos,ADJ,jährlichem | jährlichen
kalifornisch,Dat,Sing,Neut,Pos,ADJ,kalifornischem | kalifornischen
kalifornisch,Acc,Sing,Neut,Pos,ADJ,kalifornische | kalifornisches
kalt,Dat,Sing,Fem,Pos,ADJ,kalten | kalter
kalt,Dat,Sing,Masc,Pos,ADJ,kaltem | kalten
kanadisch,Dat,Sing,Neut,Pos,ADJ,kanadischem | kanadischen
kanadisch,Acc,Sing,Neut,Pos,ADJ,kanadische | kanadisches
kartellrechtlich,Acc,Plur,Fem,Pos,ADJ,kartellrechtliche | kartellrechtlichen
kartellrechtlich,Acc,Sing,Neut,Pos,ADJ,kartellrechtliche | kartellrechtliches
katastrophal,Dat,Sing,Fem,Pos,ADJ,katastrophalen | katastrophaler
katholisch,Dat,Sing,Fem,,PROPN,Katholische | Katholischen
katholisch,Dat,Sing,Masc,Pos,ADJ,katholischem | katholischen
kaufen,Dat,Sing,Fem,Pos,ADJ,gekauften | gekaufter
kaufmännisch,Dat,Sing,Fem,Pos,ADJ,kaufmännischen | kaufmännischer
kein,Dat,Sing,Masc,,DET,keinem | keinen
kein,Acc,Sing,Neut,,DET,kein | keines | keins
kein,Dat,Sing,Neut,,DET,kein | keine | keinem
kein,Acc,Sing,,,DET,keine | keinen
kein,Acc,,,,DET,keiner | keines | keins
kennen,Dat,Sing,Fem,Pos,ADJ,gekannten | gekannter
klar,Dat,Sing,Fem,Pos,ADJ,klaren | klarer
klar,Dat,Sing,Neut,Pos,ADJ,klarem | klaren
klar,Acc,Sing,Neut,Pos,ADJ,klare | klares
klar,Dat,Sing,Masc,Pos,ADJ,klarem | klaren
klassisch,Dat,Sing,Fem,Pos,ADJ,klassischen | klassischer
klassisch,Acc,Sing,Neut,Pos,ADJ,klassische | klassisches
klassisch,Acc,Plur,Neut,Pos,ADJ,klassische | klassischen
klassisch,Dat,Sing,Neut,Pos,ADJ,klassischem | klassischen
klassisch,Dat,Sing,Masc,Pos,ADJ,klassischem | klassischen
klassisch,Acc,Plur,Fem,Pos,ADJ,klassische | klassischen
klein,Acc,Plur,Fem,Pos,ADJ,kleine | kleinen
klein,Dat,Sing,Neut,Pos,ADJ,kleine | kleinem | kleinen
klein,Acc,Plur,Masc,Cmp,ADJ,kleinere | kleineren
klein,Acc,Plur,Neut,Pos,ADJ,kleine | kleinen
klein,Acc,Plur,Masc,Pos,ADJ,kleine | kleinen
klein,Dat,Sing,Fem,Pos,ADJ,kleinen | kleiner
klein,Dat,Sing,Masc,Pos,ADJ,kleinem | kleinen | kleiner
klein,Dat,Sing,Neut,Cmp,ADJ,kleinerem | kleineren
klein,Acc,Sing,Masc,Cmp,ADJ,kleinere | kleineren
klein,Acc,Sing,Fem,Sup,ADJ,kleinste | kleinsten
klein,Acc,Sing,Neut,Pos,ADJ,kleine | kleines
klein,Acc,Plur,Fem,Cmp,ADJ,kleinere | kleineren
klein,Dat,Plur,,Pos,ADJ,kleine | kleinen
klein,Dat,Sing,Fem,Sup,ADJ,kleinsten | kleinster
klein,Dat,Sing,Fem,Cmp,ADJ,kleineren | kleinerer
klein,Acc,Plur,Neut,Cmp,ADJ,kleinere | kleineren
klein,Acc,Sing,Neut,Cmp,ADJ,kleinere | kleineres
klein,Dat,Sing,Masc,Cmp,ADJ,kleinerem | kleineren
knapp,Dat,Sing,Neut,Pos,ADJ,knappem | knappen
knapp,Dat,Sing,Fem,Pos,ADJ,knappen | knapper
kollektiv,Dat,Sing,Fem,Pos,ADJ,kollektiven | kollektiver
komfortabel,Acc,Plur,Fem,Pos,ADJ,komfortable | komfortablen
komfortabel,Dat,Sing,Fem,Pos,ADJ,komfortablen | komfortabler
kommen,Dat,Sing,Masc,Pos,ADJ,gekommenem | gekommenen | kommendem | kommenden
kommen,Dat,Sing,Neut,Pos,ADJ,kommendem | kommenden
kommen,Dat,Sing,Fem,Pos,ADJ,gekommenen | kommenden | kommender
kommen,Acc,Sing,Neut,Pos,ADJ,gekommene | gekommenes | kommende | kommendes
kommen,Dat,Plur,Fem,Pos,ADJ,gekommenen | kommenden
kommen,Acc,Sing,Masc,Pos,ADJ,gekommenen | kommenden
kommen,Acc,Plur,Masc,Pos,ADJ,kommende | kommenden
kommen,Acc,Sing,Fem,Pos,ADJ,gekommene | kommende
kommen,Acc,Plur,Neut,Pos,ADJ,kommende | kommenden
kommen,Acc,Plur,Fem,Pos,ADJ,kommende | kommenden
kommerziell,Acc,Sing,Fem,Pos,ADJ,kommerzielle | nicht-kommerzielle
kommerziell,Dat,Plur,Masc,Pos,ADJ,kommerziellen | nicht-kommerziellen
kommerziell,Acc,Plur,Masc,Pos,ADJ,kommerzielle | nicht-kommerzielle | nicht-kommerziellen
kommerziell,Acc,Sing,Neut,Pos,ADJ,kommerzielle | kommerzielles
kommerziell,Dat,Sing,Masc,Pos,ADJ,kommerziellen | nicht-kommerziellen
kommerziell,Dat,Sing,Fem,Pos,ADJ,kommerziellen | kommerzieller
kommerziell,Acc,Sing,Masc,Pos,ADJ,kommerziellen | nicht-kommerziellen
kommerziell,Acc,Plur,Fem,Pos,ADJ,kommerzielle | kommerziellen | nicht-kommerzielle
kommerziell,Acc,Plur,Neut,Pos,ADJ,kommerzielle | kommerziellen
kommunal,Dat,Sing,Fem,Pos,ADJ,kommunalen | kommunaler
kommunistisch,Dat,Sing,Fem,Pos,ADJ,kommunistischen | kommunistischer
kompakt,Acc,Sing,Neut,Pos,ADJ,kompakte | kompaktes
kompakt,Dat,Sing,Masc,Pos,ADJ,kompaktem | kompakten
kompakt,Dat,Sing,Neut,Pos,ADJ,kompaktem | kompakten
kompetent,Dat,Sing,Fem,Pos,ADJ,kompetenten | kompetenter
komplett,Acc,Sing,Neut,Pos,ADJ,komplette | komplettes
komplett,Dat,Sing,Masc,Pos,ADJ,komplettem | kompletten
komplett,Acc,Plur,Masc,Pos,ADJ,komplette | kompletten
komplex,Acc,Plur,Neut,Pos,ADJ,komplexe | komplexen
komplizieren,Dat,Sing,Fem,Pos,ADJ,komplizierten | komplizierter
komprimieren,Acc,Plur,Neut,Pos,ADJ,komprimierte | komprimierten
komprimieren,Dat,Sing,Neut,Pos,ADJ,komprimierenden | komprimierten
komprimieren,Acc,Plur,Fem,Pos,ADJ,komprimierte | s3tc-komprimierte
konkret,Acc,Plur,Fem,Pos,ADJ,konkrete | konkreten
konkret,Acc,Plur,Neut,Pos,ADJ,konkrete | konkreten
konkret,Acc,Plur,Masc,Pos,ADJ,konkrete | konkreten
konkret,Dat,Sing,Fem,Pos,ADJ,konkreten | konkreter
konkurrieren,Acc,Plur,Neut,Pos,ADJ,konkurrierende | konkurrierenden
konservativ,Dat,Sing,Fem,Pos,ADJ,konservativen | konservativer
konstant,Dat,Sing,Fem,Pos,ADJ,konstanten | konstanter
kontinuierlich,Dat,Sing,Fem,Pos,ADJ,kontinuierlichen | kontinuierlicher
kontinuierlich,Dat,Sing,Neut,Pos,ADJ,kontinuierlichem | kontinuierlichen
konventionell,Dat,Sing,Fem,Pos,ADJ,konventionellen | konventioneller
konventionell,Acc,Plur,Fem,Pos,ADJ,konventionelle | konventionellen
konventionell,Acc,Plur,Masc,Pos,ADJ,konventionelle | konventionellen
koordinieren,Acc,Sing,Fem,Pos,ADJ,koordinierende | koordinierte
kopiergeschützt,Acc,Sing,Neut,Pos,ADJ,kopiergeschützte | kopiergeschütztes
korrekt,Acc,Sing,Neut,Pos,ADJ,korrekte | korrektes
korrekt,Acc,Plur,Fem,Pos,ADJ,korrekte | korrekten
kostenlos,Dat,Sing,Fem,Pos,ADJ,kostenlosen | kostenloser
kostenlos,Dat,Sing,Neut,Pos,ADJ,kostenlosem | kostenlosen
kostenlos,Acc,Plur,Neut,Pos,ADJ,kostenlose | kostenlosen
kostenlos,Acc,Plur,Fem,Pos,ADJ,kostenlose | kostenlosen
kostenlos,Dat,Sing,Masc,Pos,ADJ,kostenlosem | kostenlosen
kostenlos,Acc,Plur,Masc,Pos,ADJ,kostenlose | kostenlosen
kostenlos,Acc,Sing,Neut,Pos,ADJ,kostenlose | kostenloses
krass,Dat,Sing,Masc,Pos,ADJ,krassem | krassen
kreativ,Dat,Sing,Fem,Pos,ADJ,kreativen | kreativer
kreativ,Dat,Sing,Neut,Pos,ADJ,kreativem | kreativen
kreativ,Acc,Plur,Masc,Pos,ADJ,kreative | kreativen
kriminell,Acc,Plur,Fem,Pos,ADJ,kriminelle | kriminellen
kriminell,Dat,Sing,Fem,Pos,ADJ,kriminellen | krimineller
kriminell,Acc,Sing,Neut,Pos,ADJ,kriminelle | kriminelles
kritisch,Dat,Sing,Fem,Pos,ADJ,kritischen | kritischer
kritisch,Dat,Sing,Masc,Pos,ADJ,intel-kritischen | kritischem | kritischen
kritisch,Acc,Sing,Neut,Pos,ADJ,gez-kritisches | kritische | kritisches
kritisch,Acc,Plur,Masc,Pos,ADJ,kritische | kritischen
kritisch,Dat,Plur,Fem,Pos,ADJ,kreml-kritischen | kritischen
kritisch,Acc,Plur,Fem,Pos,ADJ,kritische | kritischen
kräftig,Dat,Sing,Masc,Pos,ADJ,kräftigem | kräftigen
kräftig,Dat,Sing,Neut,Pos,ADJ,kräftigem | kräftigen
kräftig,Dat,Sing,Fem,Pos,ADJ,kräftigen | kräftiger
kulturell,Acc,Plur,Neut,Pos,ADJ,kulturelle | kulturellen
kulturell,Acc,Sing,Neut,Pos,ADJ,kulturelle | kulturelles
kulturell,Acc,Plur,Masc,Pos,ADJ,kulturelle | kulturellen
kurz,Dat,Sing,Neut,Pos,ADJ,kurzem | kurzen
kurz,Dat,Sing,Fem,Pos,ADJ,kurze | kurzem | kurzen | kurzer
kurz,Dat,Sing,Masc,Pos,ADJ,kurzem | kurzen
kurz,Acc,Plur,Fem,Pos,ADJ,kurze | kurzen
kurz,Dat,Sing,Fem,Cmp,ADJ,kürzeren | kürzerer
körperlich,Acc,Plur,Fem,Pos,ADJ,körperliche | körperlichen
künftig,Acc,Plur,Fem,Pos,ADJ,künftige | künftigen
künftig,Acc,Plur,Masc,Pos,ADJ,künftige | künftigen
künstlerisch,Dat,Sing,Fem,Pos,ADJ,künstlerischen | künstlerischer
künstlich,Dat,Sing,Fem,Pos,ADJ,künstlichen | künstlicher
künstlich,Acc,Plur,Masc,Pos,ADJ,künstliche | künstlichen
künstlich,Acc,Sing,Neut,Pos,ADJ,künstliche | künstliches
laden,Dat,Sing,Fem,Pos,ADJ,geladenen | ladenden
laden,Acc,Plur,Masc,Pos,ADJ,geladene | geladenen
lagern,Acc,Sing,Neut,Pos,ADJ,gelagerte | gelagertes
landesweit,Acc,Sing,Neut,Pos,ADJ,landesweite | landesweites
lang,Dat,Sing,Fem,Cmp,ADJ,längerem | längeren | längerer
lang,Dat,Sing,Neut,Pos,ADJ,langem | langen
lang,Acc,Plur,Fem,Pos,ADJ,lange | langen
lang,Dat,Sing,Masc,Cmp,ADJ,längerem | längeren
lang,Dat,Sing,Masc,Pos,ADJ,langem | langen
lang,Dat,Sing,Fem,Pos,ADJ,langen | langer
lang,Dat,Plur,Fem,Pos,ADJ,langen | langer
lang,Acc,Plur,Masc,Pos,ADJ,lange | langen
lang,Acc,Plur,Fem,Cmp,ADJ,längere | längeren
lang,Acc,Sing,Neut,Pos,ADJ,lange | langes
lang,Dat,Sing,Neut,Cmp,ADJ,längerem | längeren
langfristig,Acc,Sing,Neut,Pos,ADJ,langfristige | langfristiges
langfristig,Dat,Sing,Fem,Pos,ADJ,langfristigen | langfristiger
langfristig,Acc,Plur,Masc,Pos,ADJ,langfristige | langfristigen
langjährig,Acc,Plur,Fem,Pos,ADJ,langjährige | langjährigen
langjährig,Dat,Sing,Fem,Pos,ADJ,langjährigen | langjähriger
langjährig,Acc,Sing,Neut,Pos,ADJ,langjährige | langjähriges
langsam,Acc,Plur,Masc,Pos,ADJ,langsame | langsamen
langsam,Dat,Sing,Fem,Pos,ADJ,langsamen | langsamer
langsam,Dat,Sing,Masc,Cmp,ADJ,langsamerem | langsameren
langwierig,Acc,Sing,Neut,Pos,ADJ,langwierige | langwieriges
laufen,Dat,Sing,Neut,Pos,ADJ,laufendem | laufenden
laufen,Acc,Sing,Neut,Pos,ADJ,laufende | laufendes
laufen,Acc,Plur,Fem,Pos,ADJ,laufende | laufenden
laufen,Dat,Sing,Fem,Pos,ADJ,laufenden | laufender
laufen,Acc,Plur,Masc,Pos,ADJ,laufende | laufenden
laufen,Acc,Plur,Neut,Pos,ADJ,laufende | laufenden
laufen,Dat,Sing,,Pos,ADJ,laufendem | laufenden
lebenslang,Dat,Sing,Neut,Pos,ADJ,lebenslangem | lebenslangen
lecker,Acc,Sing,Neut,Pos,ADJ,leckere | leckeres
leer,Dat,Sing,Neut,Pos,ADJ,leerem | leeren
legal,Acc,Plur,Masc,Pos,ADJ,legale | legalen
legal,Dat,Sing,Masc,Pos,ADJ,legalem | legalen
legal,Acc,Sing,Neut,Pos,ADJ,legale | legales
leicht,Dat,Sing,Fem,Pos,ADJ,leichten | leichter
leicht,Dat,Sing,Masc,Pos,ADJ,leichtem | leichten
leistungsfähig,Acc,Plur,Fem,Pos,ADJ,leistungsfähige | leistungsfähigen
leistungsfähig,Dat,Sing,Fem,Pos,ADJ,leistungsfähigen | leistungsfähiger
leiten,Acc,Sing,Fem,Pos,ADJ,geleitete | leitende
letzt,Dat,Sing,Fem,Pos,ADJ,letzten | letzter
letzt,Acc,Sing,Neut,Pos,ADJ,letzte | letztes
letzt,Dat,Plur,Neut,Pos,ADJ,letzen | letzten
letzt,Dat,Sing,Fem,,NOUN,Letzt | letzt
letzte,Dat,Sing,Fem,Pos,ADJ,letzten | letzter
letzte,Dat,Sing,Neut,Pos,ADJ,letztem | letzten
letzte,Acc,Sing,Neut,Pos,ADJ,letzte | letztes
letzte,Dat,Sing,Masc,Sup,ADJ,letztem | letzten
letzte,Dat,Sing,Fem,Sup,ADJ,letzte | letzten | letzter
letzte,Dat,Sing,Neut,Sup,ADJ,letzte | letztem | letzten
letzte,Acc,Plur,Fem,Sup,ADJ,letzte | letzten
letzte,Acc,Sing,Neut,Sup,ADJ,letzte | letztes
liberal,Dat,Sing,Fem,Pos,ADJ,christlich-liberalen | liberalen | liberaler
licht,Dat,Sing,Fem,Pos,ADJ,lichten | lichter
lieferbar,Acc,Plur,Neut,Pos,ADJ,lieferbare | lieferbaren
liegen,Acc,Sing,Fem,Pos,ADJ,gelegene | liegende
liegen,Acc,Plur,Fem,Pos,ADJ,liegende | liegenden
liegen,Acc,Plur,Masc,Pos,ADJ,gelegene | liegende | liegenden
liegen,Acc,Sing,Masc,Pos,ADJ,gelegenen | liegenden
liegen,Dat,Sing,Neut,Pos,ADJ,gelegenen | liegenden
liegend,Dat,Sing,Fem,Pos,ADJ,liegende | liegenden
liegend,Acc,Plur,Neut,Pos,ADJ,liegende | liegenden
link,Dat,Sing,Fem,Pos,ADJ,linken | linker
logisch,Dat,Plur,Fem,Pos,ADJ,logische | logischen
logisch,Dat,Plur,Masc,Pos,ADJ,digital-logischen | logischen
lokal,Dat,Plur,Fem,Pos,ADJ,lokalen | lokaler
lokal,Dat,Sing,Neut,Pos,ADJ,lokalem | lokalen
lokal,Acc,Sing,Masc,Pos,ADJ,lokalen | virtuell-lokalen
lokal,Dat,Sing,Fem,Pos,ADJ,lokale | lokalen | lokaler
lokal,Acc,Plur,Masc,Pos,ADJ,lokale | lokalen
lokal,Acc,Plur,Neut,Pos,ADJ,lokale | lokalen
lokal,Dat,Plur,Masc,Pos,ADJ,lokale | lokalen
lokal,Acc,Plur,Fem,Pos,ADJ,lokale | lokalen
lokal,Acc,Sing,Neut,Pos,ADJ,lokale | lokales
lokalisieren,Acc,Plur,Fem,Pos,ADJ,lokalisierte | lokalisierten
lose,Dat,Sing,Fem,Pos,ADJ,ifa-losen | losen
lukrativ,Acc,Sing,Neut,Pos,ADJ,lukrative | lukratives
lukrativ,Acc,Plur,Neut,Pos,ADJ,lukrative | lukrativen
lukrativ,Acc,Plur,Masc,Cmp,ADJ,lukrativere | lukrativeren
lustig,Acc,Plur,Fem,Pos,ADJ,lustige | lustigen
luxemburgisch,Dat,Sing,Fem,Pos,ADJ,luxemburgischen | luxemburgischer
lächelnd,Dat,Sing,Fem,Pos,ADJ,lächelnden | lächelnder
lästig,Acc,Sing,Neut,Pos,ADJ,lästige | lästiges
machen,Dat,Sing,Fem,Pos,ADJ,gemachten | machenden
mager,Dat,Sing,Fem,Pos,ADJ,mageren | magerer
mager,Acc,Sing,Neut,Pos,ADJ,magere | mageres
magnetisch,Acc,Plur,Neut,Pos,ADJ,magnetische | magnetischen
magnetisch,Dat,Sing,Fem,Pos,ADJ,magnetischen | magnetischer
mancher,Dat,Plur,,,DET,manche | manchen
mancher,Dat,,,,DET,manchem | manches
mangeln,Dat,Sing,Fem,Pos,ADJ,mangelnden | mangelnder
mangeln,Acc,Sing,Neut,Pos,ADJ,mangelnde | mangelndes
mangeln,Acc,Plur,Fem,Pos,ADJ,mangelnde | mangelnden
manuell,Dat,Sing,Fem,Pos,ADJ,manuellen | manueller
marktreif,Acc,Plur,Neut,Pos,ADJ,marktreife | marktreifen
massiv,Dat,Plur,Fem,Pos,ADJ,massive | massiven
massiv,Acc,Plur,Fem,Pos,ADJ,massive | massiven
massiv,Dat,Sing,Masc,Pos,ADJ,massivem | massiven
massiv,Dat,Sing,Neut,Pos,ADJ,massivem | massiven | massives
massiv,Dat,Sing,Fem,Pos,ADJ,massiven | massiver
massiv,Acc,Plur,Masc,Pos,ADJ,massive | massiven
mathematisch,Dat,Sing,Fem,Pos,ADJ,mathematischen | mathematischer
maximal,Dat,Sing,Fem,Pos,ADJ,maximalen | maximaler
mechanisch,Acc,Plur,Masc,Pos,ADJ,mechanische | mechanischen
medizinisch,Acc,Plur,Neut,Pos,ADJ,medizinische | medizinischen
medizinisch,Dat,Sing,Fem,Pos,ADJ,medizinischen | medizinischer
mehr,Dat,Plur,Fem,Cmp,DET,mehreren | mehrerer
mehr,Acc,Plur,Masc,Cmp,DET,mehr | mehrere
mehr,Acc,Plur,Fem,Cmp,DET,mehr | mehrere
mehrjährig,Dat,Sing,Fem,Pos,ADJ,mehrjährige | mehrjährigen | mehrjähriger
mein,Dat,Sing,Neut,,DET,mein | meinem
mein,Dat,Sing,Fem,,DET,meine | meiner
mein,Dat,Plur,,,DET,meine | meinen
menschlich,Acc,Plur,Fem,Pos,ADJ,menschliche | menschlichen
menschlich,Dat,Sing,Neut,Pos,ADJ,menschlichem | menschlichen
menschlich,Acc,Sing,Neut,Pos,ADJ,menschliche | menschliches
menschlich,Acc,Plur,Neut,Pos,ADJ,menschliche | menschlichen
menschlich,Dat,Sing,Fem,Pos,ADJ,menschlichen | menschlicher
messen,Dat,Sing,Fem,Pos,ADJ,gemessenen | gemessener
militärisch,Acc,Sing,Fem,Pos,ADJ,militärische | militärischen
militärisch,Dat,Sing,Neut,Pos,ADJ,militärischen | nicht-militärischen
militärisch,Dat,Sing,Fem,Pos,ADJ,militärischen | militärischer
militärisch,Acc,Plur,Fem,Pos,ADJ,militärische | militärischen
militärisch,Acc,Plur,Neut,Pos,ADJ,militärische | militärischen | nicht-militärische
milliardenschwer,Acc,Sing,Neut,Pos,ADJ,milliardenschwere | milliardenschweres
ministeriell,Dat,Sing,Fem,Pos,ADJ,ministeriellen | ministerieller
mischen,Dat,Sing,Neut,Pos,ADJ,gemischtem | gemischten
mischen,Dat,Sing,Fem,Pos,ADJ,gemischten | gemischter
mitliefern,Acc,Sing,Neut,Pos,ADJ,mitgelieferte | mitgeliefertes
mitliefern,Dat,Sing,Neut,Pos,ADJ,mitgeliefertem | mitgelieferten
mitliefern,Dat,Sing,Masc,Pos,ADJ,mitgeliefertem | mitgelieferten
mittelständisch,Acc,Plur,Neut,Pos,ADJ,mittelständische | mittelständischen
mittlere,Dat,Sing,Fem,Pos,ADJ,mittleren | mittlerer
mittlere,Dat,Sing,Masc,Pos,ADJ,mittlerem | mittleren
mobil,Dat,Sing,Fem,,PROPN,Mobile | Mobiler
mobil,Dat,Sing,Neut,Pos,ADJ,mobil | mobilem | mobilen
mobil,Dat,Sing,Fem,Pos,ADJ,mobile | mobilen | mobiler
mobil,Acc,Sing,Neut,Pos,ADJ,mobile | mobiles
mobil,Acc,Plur,Masc,Pos,ADJ,mobile | mobilen
mobil,Acc,Plur,Neut,Pos,ADJ,mobile | mobilen
modern,Dat,Sing,Fem,Pos,ADJ,moderne | modernen | moderner
modern,Acc,Plur,Neut,Pos,ADJ,moderne | modernen
modern,Acc,Plur,Fem,Pos,ADJ,moderne | modernen
modern,Dat,Sing,Neut,Pos,ADJ,modernem | modernen
momentan,Dat,Sing,Fem,Pos,ADJ,momentanen | momentaner
momentan,Acc,Plur,Neut,Pos,ADJ,momentane | momentanen
monatlich,Dat,Sing,Fem,Pos,ADJ,monatlichen | monatlicher
monatlich,Dat,Sing,Masc,Pos,ADJ,monatlichem | monatlichen
monatlich,Acc,Plur,Neut,Pos,ADJ,monatliche | monatlichen
monatlich,Acc,Sing,Neut,Pos,ADJ,monatliche | monatliches
moralisch,Dat,Sing,Fem,Pos,ADJ,moralischen | moralischer
musikalisch,Acc,Plur,Fem,Pos,ADJ,musikalische | musikalischen
musikalisch,Dat,Sing,Fem,Pos,ADJ,musikalischen | musikalischer
mutmaßlich,Acc,Plur,Masc,Pos,ADJ,mutmaßliche | mutmaßlichen
mächtig,Dat,Sing,Fem,Pos,ADJ,mächtigen | mächtiger
männlich,Acc,Plur,Fem,Pos,ADJ,männliche | männlichen
mäßig,Dat,Sing,Masc,Pos,ADJ,mäßigem | mäßigen
möglich,Acc,Plur,Fem,Pos,ADJ,mögliche | möglichen
möglich,Dat,Sing,Fem,Pos,ADJ,möglichen | möglicher
möglich,Acc,Sing,Neut,Pos,ADJ,mögliche | mögliches
möglich,Acc,Plur,Neut,Pos,ADJ,mögliche | möglichen
möglich,Acc,Plur,Masc,Pos,ADJ,mögliche | möglichen
mörderisch,Dat,Sing,Masc,Pos,ADJ,mörderischem | mörderischen
mündlich,Dat,Sing,Fem,Pos,ADJ,mündlichen | mündlicher
nachlassen,Dat,Sing,Fem,Pos,ADJ,nachlassenden | nachlassender
nachteilig,Acc,Plur,Fem,Pos,ADJ,nachteilige | nachteiligen
nah,Acc,Sing,Fem,Pos,ADJ,fdp-nahe | nahe
nah,Dat,Sing,Masc,Pos,ADJ,cdu-nahen | nahen | nächsten
nah,Dat,Plur,Masc,Pos,ADJ,at&t-nahen | fpö-nahen | nahen
nah,Dat,Sing,Fem,Pos,ADJ,nahen | naher | scientology-nahen
nah,Acc,Sing,Neut,Sup,ADJ,nächste | nächstes
nah,Dat,Sing,Fem,Cmp,ADJ,näheren | näherer
nah,Dat,Sing,Neut,Cmp,ADJ,näherem | näheren
nah,Acc,Sing,Neut,Pos,ADJ,nahe | nächste
nah,Dat,Sing,,Pos,ADJ,microsoft-nahen | nahen
naheliegen,Dat,Sing,Masc,Pos,ADJ,nahegelegenen | naheliegenden
naheliegen,Acc,Sing,Fem,Pos,ADJ,nahegelegene | naheliegende
national,Acc,Plur,Neut,Pos,ADJ,nationale | nationalen
national,Dat,Sing,Fem,,PROPN,National | Nationalen
national,Acc,Plur,Fem,Pos,ADJ,nationale | nationalen
national,Dat,Sing,Neut,Pos,ADJ,nationalem | nationalen
national,Dat,Sing,Fem,Pos,ADJ,nationalen | nationaler
national,Acc,Sing,Neut,Pos,ADJ,nationale | nationales
national,Dat,Sing,Masc,Pos,ADJ,nationalem | nationalen
national,Acc,Plur,Masc,Pos,ADJ,nationale | nationalen
natürlich,Dat,Sing,Fem,Pos,ADJ,natürlichen | natürlicher
natürlich,Dat,Sing,Masc,Pos,ADJ,natürlichem | natürlichen
natürlich,Acc,Sing,Neut,Pos,ADJ,natürliche | natürliches
negativ,Acc,Plur,Fem,Pos,ADJ,negative | negativen
negativ,Acc,Sing,Neut,Pos,ADJ,negative | negatives
negativ,Acc,Plur,Masc,Pos,ADJ,negative | negativen
nennen,Acc,Sing,Neut,Pos,ADJ,genannte | genanntes
nennen,Dat,Sing,Fem,Pos,ADJ,genannte | genannten | genannter
nennen,Acc,Plur,Masc,Pos,ADJ,genannte | genannten
nennen,Dat,Sing,,Pos,ADJ,genanntem | genannten
nennen,Acc,Plur,Neut,Pos,ADJ,genannte | genannten
nennen,Acc,Plur,Fem,Pos,ADJ,genannte | genannten
nennenswert,Acc,Plur,Neut,Pos,ADJ,nennenswerte | nennenswerten
nennenswert,Acc,Plur,Fem,Pos,ADJ,nennenswerte | nennenswerten
nennenswert,Dat,Sing,Masc,Pos,ADJ,nennenswertem | nennenswerten
nett,Dat,Sing,Fem,Pos,ADJ,netten | netter
nett,Acc,Sing,Neut,Pos,ADJ,nette | nettes
neu,Acc,Plur,Fem,Sup,ADJ,neueste | neuesten | neusten
neu,Dat,Plur,Neut,Pos,ADJ,neue | neuen
neu,Dat,Sing,Neut,Pos,ADJ,neuem | neuen
neu,Dat,Plur,Neut,Sup,ADJ,neuesten | neusten
neu,Dat,Sing,Masc,Pos,ADJ,neuem | neuen
neu,Acc,Plur,Masc,Pos,ADJ,neue | neuen
neu,Acc,Sing,Neut,Pos,ADJ,neue | neues
neu,Dat,Sing,Fem,Pos,ADJ,neue | neuen | neuer
neu,Dat,Sing,Fem,,PROPN,Neue | Neuen | Neuer
neu,Acc,Plur,Fem,Pos,ADJ,neue | neuen
neu,Acc,Plur,Neut,Pos,ADJ,neue | neuen
neu,Acc,Sing,Neut,,PROPN,Neue | neues
neu,Dat,Plur,Fem,Pos,ADJ,neue | neuen
neu,Dat,Sing,Fem,Cmp,ADJ,neueren | neuerer
neu,Acc,Plur,Neut,Sup,ADJ,neueste | neuesten | neusten
neu,Dat,Sing,Neut,Sup,ADJ,neuestem | neuesten | neusten
neu,Dat,Sing,,Sup,ADJ,neuestem | neuesten
neu,Acc,Plur,,Pos,ADJ,neue | neuen
neu,Dat,Sing,,Pos,ADJ,neuem | neuen
neu,Dat,Sing,Fem,Sup,ADJ,neuesten | neuester | neusten
neu,Acc,Sing,Neut,Sup,ADJ,neueste | neuestes
neu,Dat,Sing,Masc,Sup,ADJ,neuestem | neuesten | neusten
neu,Acc,Plur,Fem,Cmp,ADJ,neuere | neueren
neuartig,Dat,Sing,Fem,Pos,ADJ,neuartigen | neuartiger
neutral,Dat,Sing,Fem,Pos,ADJ,neutralen | neutraler
neutral,Acc,Sing,Masc,Pos,ADJ,technologie-neutralen | verkäufer-neutralen
niederländisch,Dat,Sing,Neut,Pos,ADJ,niederländischem | niederländischen
niederländisch,Dat,Sing,Masc,Pos,ADJ,niederländischen | niederländischer
niederländisch,Dat,Sing,Fem,Pos,ADJ,deutsch-niederländischen | niederländische | niederländischen | niederländischer
niederländisch,Acc,Plur,Fem,Pos,ADJ,niederländische | niederländischen
niedrig,Dat,Sing,Neut,Pos,ADJ,niedrigem | niedrigen
niedrig,Dat,Sing,Masc,Pos,ADJ,niedrigem | niedrigen
niedrig,Acc,Plur,Fem,Pos,ADJ,niedrige | niedrigen
niedrig,Dat,Sing,Fem,Pos,ADJ,niedrigen | niedriger
niedrig,Acc,Sing,Neut,Sup,ADJ,niedrigste | niedrigstes
niedrig,Dat,Sing,Neut,Sup,ADJ,niedrigstem | niedrigsten
