Lemma,Case,Number,Gender,Degree,Upos,Forms
Städteführer,Dat,Plur,Masc,,NOUN,Städteführern
Städtename,Acc,Sing,Masc,,NOUN,Städtenamen
Städtename,Dat,Plur,Masc,,NOUN,Städtenamen
Städtetour,Dat,Sing,Fem,,NOUN,Städtetour
Städtetripp,Acc,Sing,Masc,,NOUN,Städtetripp
Ställe,Dat,Plur,Masc,,NOUN,Ställen
Ständchen,Acc,Sing,Neut,,NOUN,Ständchen
Ständehaus,Dat,Sing,Neut,,NOUN,Ständehaus
Ständeorganisation,Dat,Plur,Fem,,NOUN,Ständeorganisationen
Stärke,Dat,Sing,Fem,,NOUN,Stärke
Stärke,Acc,Plur,Fem,,NOUN,Stärken
Stärke,Acc,Sing,Fem,,NOUN,Stärke
Stärke,Dat,Plur,Fem,,NOUN,Stärken
Stärkeklasse,Acc,Sing,Fem,,NOUN,Stärkeklasse
Stärkung,Dat,Sing,Fem,,NOUN,Stärkung
Stärkung,Acc,Sing,Fem,,NOUN,Stärkung
Stätte,Acc,Plur,Fem,,NOUN,Stätten
Stätte,Dat,Plur,Fem,,NOUN,Stätten
Ståls,Dat,Sing,Masc,,PROPN,Ståls
Stöckchen,Acc,Sing,Neut,,NOUN,Stöckchen
Stödtlen,Dat,Plur,Fem,,PROPN,Stödtlen
Störabstrahlung,Acc,Sing,Fem,,NOUN,Störabstrahlung
Störanfälligkeit,Dat,Sing,Fem,,NOUN,Störanfälligkeit
Störeinflüsse,Acc,Plur,Masc,,NOUN,Störeinflüsse
Störenfried,Acc,Sing,Masc,,NOUN,Störenfried
Störenfried,Dat,Sing,Masc,,NOUN,Störenfriede
Störer,Acc,Sing,Masc,,NOUN,Störer
Störfall,Acc,Sing,Masc,,NOUN,Störfall
Störfall,Dat,Sing,Masc,,NOUN,Störfall
Störgeräusch,Dat,Plur,Neut,,NOUN,Störgeräuschen
Störgeräusch,Acc,Plur,Neut,,NOUN,Störgeräusche
Störgeräuschpegel,Dat,Sing,Masc,,NOUN,Störgeräuschpegel
Störimpuls,Acc,Plur,Masc,,NOUN,Störimpulse
Störsender,Dat,Plur,Masc,,NOUN,Störsendern
Störsender,Dat,Sing,Masc,,NOUN,Störsender
Störsicherheit,Acc,Sing,Fem,,NOUN,Störsicherheit
Störstrahlung,Dat,Sing,Fem,,NOUN,Störstrahlung
Störstrahlung,Acc,Plur,Fem,,NOUN,Störstrahlungen
Störstrahlung,Acc,Sing,Fem,,NOUN,Störstrahlung
Störung,Dat,Sing,Fem,,NOUN,Störung
Störung,Acc,Sing,Fem,,NOUN,Störung
Störung,Dat,Plur,Fem,,NOUN,Störungen
Störung,Acc,Plur,Fem,,NOUN,Störungen
Störung,Dat,,,,NOUN,Störung
Störungsermittlung,Acc,Sing,Fem,,NOUN,Störungsermittlung
Störungsfall,Dat,Sing,Masc,,NOUN,Störungsfall
Störungsmeldung,Acc,Sing,Fem,,NOUN,Störungsmeldung
Störungssituation,Dat,Sing,Fem,,NOUN,Störungssituation
Störungsumgehung,Acc,Sing,Fem,,NOUN,Störungsumgehung
Störungsursache,Acc,Sing,Fem,,NOUN,Störungsursache
Störungswarnung,Acc,Plur,Fem,,NOUN,Störungswarnungen
Störungszeit,Dat,Sing,Fem,,NOUN,Störungszeit
Stück,Acc,Sing,Neut,,NOUN,Stück
Stück,Dat,Sing,Neut,,NOUN,Stück | Stücke
Stück,Dat,Plur,Neut,,NOUN,Stück | Stücken
Stück,Acc,Plur,Neut,,NOUN,Stück | Stücke
Stück,Acc,,,,NOUN,Stück
Stück,Dat,,,,NOUN,Stück
Stückaktie,Acc,Sing,Fem,,NOUN,Stückaktie
Stückaktie,Dat,Plur,Fem,,NOUN,Stückaktien
Stückchen,Acc,Sing,Neut,,NOUN,Stückchen
Stückpreis,Dat,Sing,Masc,,NOUN,Stückpreis
Stückpreis,Acc,Sing,Masc,,NOUN,Stückpreis
Stückzahl,Dat,Plur,Fem,,NOUN,Stückzahlen
Stückzahl,Dat,Sing,Fem,,NOUN,Stückzahl
Stückzahl,Acc,Sing,Fem,,NOUN,Stückzahl
Stückzahl,Acc,Plur,Fem,,NOUN,Stückzahlen
Stückzahlkosten,Acc,Plur,Neut,,NOUN,Stückzahlkosten
Stühlerücken,Acc,Sing,Neut,,NOUN,Stühlerücken
Stürmer,Acc,Sing,Masc,,NOUN,Stürmer
Stürmer,Dat,Plur,Masc,,NOUN,Stürmern
Stütze,Acc,Plur,Fem,,NOUN,Stützen
Stütze,Dat,Sing,Fem,,NOUN,Stütze
Stütze,Acc,Sing,Fem,,NOUN,Stütze
Stützleistung,Dat,Plur,Fem,,NOUN,Stützleistungen
Stützpfeiler,Dat,Plur,Masc,,NOUN,Stützpfeilern
Stützpunkt,Dat,Sing,Masc,,NOUN,Stützpunkt
Stützpunkt,Acc,Plur,Masc,,NOUN,Stützpunkte
Stützpunkt,Acc,Sing,Masc,,NOUN,Stützpunkt
Stützung,Dat,Sing,Fem,,NOUN,Stützung
Stützung,Acc,Sing,Fem,,NOUN,Stützung
Su,Dat,Sing,Neut,,PROPN,Su
Su,Acc,Sing,Neut,,PROPN,Su
SuSE,Dat,Sing,,,PROPN,SuSE
SuSE,Acc,Sing,,,PROPN,SuSE
SuSE-Seite,Dat,Plur,Fem,,NOUN,SuSE-Seiten
Suanlogha,Dat,Sing,Fem,,PROPN,Suanlogha
Sub-100-nm-Schaltung,Acc,Plur,Fem,,NOUN,Sub-100-nm-Schaltungen
Sub-Band,Acc,Plur,Masc,,NOUN,Sub-Bände
Sub-Domain,Dat,Plur,Fem,,NOUN,Sub-Domains
Sub-Domain,Acc,Plur,Fem,,NOUN,Sub-Domains
Sub-Domain,Dat,Sing,Fem,,NOUN,Sub-Domain
Sub-Notebook,Acc,Sing,Neut,,NOUN,Sub-Notebook
Sub-Notebook,Acc,Plur,Neut,,NOUN,Sub-Notebooks
Sub-Provider,Dat,Plur,Masc,,NOUN,Sub-Providern
Subband,Acc,Sing,Masc,,NOUN,Subband
Subdiakonenweihe,Acc,Sing,Fem,,NOUN,Subdiakonenweihe
Subdomain,Acc,Plur,Fem,,NOUN,Subdomains
Subduktion,Acc,Sing,Fem,,NOUN,Subduktion
Subject-Zeile,Dat,Sing,Fem,,NOUN,Subject-Zeile
Subjekt,Acc,Plur,Neut,,NOUN,Subjekte
Subjektivität,Acc,,,,NOUN,Subjektivität
Sublimazion,Acc,,,,NOUN,Sublimazion
Sublizenz,Dat,Plur,Fem,,NOUN,Sublizenzen
Submaske,Dat,Plur,Fem,,NOUN,Submasken
Submikron-Bereich,Acc,Sing,Masc,,NOUN,Submikron-Bereich
Subnetz,Dat,Plur,Neut,,NOUN,Subnetzen
Subnotebook,Dat,Sing,Neut,,NOUN,Subnotebook
Subnotebook,Acc,Sing,Neut,,NOUN,Subnotebook
Subnotebook,Dat,Plur,Neut,,NOUN,Subnotebooks
Subnotebook-Serie,Dat,Sing,Fem,,NOUN,Subnotebook-Serie
Subpixel,Dat,Plur,,,NOUN,Subpixel
Subprojekt,Acc,Sing,Neut,,NOUN,Subprojekt
Subroutine,Acc,Sing,Fem,,NOUN,Subroutine
Subsistenzwirtschaft,Dat,Sing,Fem,,NOUN,Subsistenzwirtschaft
Subskribent,Acc,Plur,Masc,,NOUN,Subskribenten
Subskriptionsbasis,Dat,Sing,Fem,,NOUN,Subskriptionsbasis
Subspezies,Acc,Sing,Fem,,NOUN,Subspezies
Substantiv,Dat,Plur,Fem,,NOUN,Substantiven
Substanz,Dat,Plur,Fem,,NOUN,Substanzen
Substanz,Acc,Sing,Fem,,NOUN,Substanz
Substanz,Dat,Sing,Fem,,NOUN,Substanz
Substanzgebrauch,Dat,Sing,Masc,,NOUN,Substanzgebrauch
Substanzgemische,Acc,Sing,Neut,,NOUN,Substanzgemische
Substitution,Dat,Sing,Fem,,NOUN,Substitution
Substitution,Acc,Sing,Fem,,NOUN,Substitution
Substitutionsreaktionen,Acc,Plur,Fem,,NOUN,Substitutionsreaktionen
Substraten,Dat,Sing,Masc,,NOUN,Substraten
Substratfläche,Acc,Sing,Fem,,NOUN,Substratfläche
Subsystem,Dat,Plur,Neut,,NOUN,Subsystemen
Subtraktion,Acc,Sing,Fem,,NOUN,Subtraktion
Subunternehmen,Dat,Plur,Neut,,NOUN,Subunternehmen
Subunternehmer,Acc,Plur,Masc,,NOUN,Subunternehmer
Suburbanisierung,Acc,Sing,Fem,,NOUN,Suburbanisierung
Subvention,Acc,Plur,Fem,,NOUN,Subventionen
Subvention,Dat,Plur,Fem,,NOUN,Subventionen
Subvention,Acc,Sing,Fem,,NOUN,Subvention
Subventionen,Acc,Plur,Fem,,NOUN,Subventionen
Subventionierung,Acc,Sing,Fem,,NOUN,Subventionierung
Subventionsmaßnahme,Acc,Plur,Fem,,NOUN,Subventionsmaßnahmen
Subventionstropf,Dat,Sing,Masc,,NOUN,Subventionstropf
Subversion,Dat,Sing,Fem,,NOUN,Subversion
Subwoofern,Dat,Plur,Masc,,NOUN,Subwoofern
Suceava,Dat,Sing,Neut,,PROPN,Suceava
Suchabfrage,Acc,Sing,Fem,,NOUN,Suchabfrage
Suchabfrage,Dat,Sing,Fem,,NOUN,Suchabfrage
Suchabfrage,Dat,Plur,Fem,,NOUN,Suchabfragen
Suchalgorithmus,Acc,Plur,Masc,,NOUN,Suchalgorithmen
Suchanfrage,Dat,Sing,Fem,,NOUN,Suchanfrage
Suchanfrage,Dat,Plur,Fem,,NOUN,Suchanfragen
Suchanfrage,Acc,Sing,Fem,,NOUN,Suchanfrage
Suchbegriff,Acc,Plur,Masc,,NOUN,Suchbegriffe
Suchbegriff,Dat,Sing,Masc,,NOUN,Suchbegriff
Suchbegriff,Dat,Plur,Masc,,NOUN,Suchbegriffen
Suchbereich,Dat,Plur,Masc,,NOUN,Suchbereichen
Suchdienst,Acc,Sing,Masc,,NOUN,Suchdienst
Suchdienst,Dat,Sing,Masc,,NOUN,Suchdienst
Suche,Dat,Sing,Fem,,NOUN,Suche
Suche,Acc,Sing,Fem,,NOUN,Suche
Suche,Dat,Plur,Fem,,NOUN,Suchen
Suchen,Dat,Sing,Neut,,NOUN,Suchen
Suchen,Acc,Sing,Neut,,NOUN,Suchen
Sucher,Dat,Sing,Masc,,NOUN,Sucher
Suchergebnis,Dat,Plur,Neut,,NOUN,Suchergebnissen
Suchergebnis,Acc,Plur,Neut,,NOUN,Suchergebnisse
Suchergebnis,Dat,Sing,Neut,,NOUN,Suchergebnis
Sucherkamera-Design,Dat,Sing,Neut,,NOUN,Sucherkamera-Design
Suchern,Dat,Plur,Neut,,NOUN,Suchern
Suchfeld,Acc,Sing,Neut,,NOUN,Suchfeld
Suchformular,Acc,Sing,Neut,,NOUN,Suchformular
Suchfunktion,Acc,Sing,Fem,,NOUN,Suchfunktion
Suchfunktion,Acc,Plur,Fem,,NOUN,Suchfunktionen
Suchfunktion,Dat,Sing,Fem,,NOUN,Suchfunktion
Suchhilfe,Acc,Sing,Fem,,NOUN,Suchhilfe
Suchlauf,Dat,Plur,Masc,,NOUN,Suchläufen
Suchliste,Dat,Sing,Fem,,NOUN,Suchliste
Suchmaschine,Dat,Sing,Fem,,NOUN,Suchmaschine
Suchmaschine,Dat,Plur,Fem,,NOUN,Suchmaschinen
Suchmaschine,Acc,Sing,Fem,,NOUN,Suchmaschine
Suchmaschine,Acc,Plur,Fem,,NOUN,Suchmaschinen
Suchmaschinen-Anfrage,Dat,Plur,Fem,,NOUN,Suchmaschinen-Anfragen
Suchmaschinen-Partner,Dat,Sing,Masc,,NOUN,Suchmaschinen-Partner
Suchmaschinen-Test,Dat,Sing,Masc,,NOUN,Suchmaschinen-Test
Suchmaschinen-Unternehmen,Acc,Sing,Neut,,NOUN,Suchmaschinen-Unternehmen
Suchmaschinenbetreiber,Acc,Sing,Masc,,NOUN,Suchmaschinenbetreiber
Suchmaschinenbetreiber,Dat,Sing,Masc,,NOUN,Suchmaschinenbetreiber
Suchmaschinenergebnis,Dat,Plur,Neut,,NOUN,Suchmaschinenergebnissen
Suchmaschinenoptimierung,Dat,Sing,Fem,,NOUN,Suchmaschinenoptimierung
Suchmaske,Dat,Sing,Fem,,NOUN,Suchmaske
Suchmaske,Acc,Sing,Fem,,NOUN,Suchmaske
Suchmeldung,Acc,Sing,Fem,,NOUN,Suchmeldung
Suchmöglichkeit,Dat,Plur,Fem,,NOUN,Suchmöglichkeiten
Suchoi,Dat,Sing,Neut,,PROPN,Suchoi
Suchphrase,Dat,Sing,Fem,,NOUN,Suchphrase
Suchprofil,Acc,Sing,Neut,,NOUN,Suchprofil
Suchprogramm,Dat,Sing,Neut,,NOUN,Suchprogramm
Suchprozeß,Acc,Sing,Masc,,NOUN,Suchprozess
Suchsdorf,Dat,Sing,Neut,,PROPN,Suchsdorf
Suchseite,Acc,Sing,Fem,,NOUN,Suchseite
Suchseite,Dat,Sing,Fem,,NOUN,Suchseite
Suchserver,Acc,Plur,Masc,,NOUN,Suchserver
Suchsoftware,Dat,Sing,Fem,,NOUN,Suchsoftware
Suchstring,Acc,Sing,Masc,,NOUN,Suchstring
Sucht,Acc,Sing,Fem,,NOUN,Sucht
Sucht,Dat,Sing,Fem,,NOUN,Sucht
Suchtechnik,Acc,Sing,Fem,,NOUN,Suchtechnik
Suchtechnologie,Acc,Sing,Fem,,NOUN,Suchtechnologie
Suchterkrankung,Dat,Plur,Fem,,NOUN,Suchterkrankungen
Suchtmedizin,Acc,Sing,Fem,,NOUN,Suchtmedizin
Suchtpotential,Acc,Sing,Neut,,NOUN,Suchtpotential
Suchvorlage,Acc,Sing,Fem,,NOUN,Suchvorlage
Suchwerkzeug,Dat,Plur,Neut,,NOUN,Suchwerkzeugen
Suchwort,Dat,Plur,Neut,,NOUN,Suchworten
Suchwort,Acc,Sing,Neut,,NOUN,Suchwort
Sudanzone,Dat,Sing,Fem,,NOUN,Sudanzone
Sudetendeutsche,Acc,Sing,Fem,,NOUN,Sudetendeutsche
Sudetenland,Acc,Sing,Neut,,PROPN,Sudetenland
Sufen,Dat,Sing,,,NOUN,Sufen
Suffbruder,Acc,Plur,Masc,,NOUN,Suffbrüder
Suite,Acc,Sing,Fem,,PROPN,Suite
Suite,Dat,Sing,Fem,,NOUN,Suite
Suite,Acc,Sing,Fem,,NOUN,Suite
Suizid,Dat,Sing,Masc,,NOUN,Suizid
Sulaim,Acc,Sing,Masc,,PROPN,Sulaim
Sulaimaniyya,Dat,Sing,Neut,,PROPN,Sulaimaniyya
Sulla,Dat,Sing,Masc,,PROPN,Sulla
Sultan,Acc,Sing,Masc,,PROPN,Sultan
Sultan,Acc,Sing,Fem,,PROPN,Sultan
Sultanat,Acc,Sing,Neut,,NOUN,Sultanat
Sulz,Acc,Sing,Neut,,PROPN,Sulz
Sulzburg,Dat,Sing,Neut,,PROPN,Sulzburg
Suma,Dat,Sing,Masc,,PROPN,Suma
Sumatra,Dat,Sing,Neut,,PROPN,Sumatra
Summe,Acc,Sing,Fem,,NOUN,Summe
Summe,Dat,Sing,Fem,,NOUN,Summe
Summe,Acc,Plur,Fem,,NOUN,Summen
Summe,Dat,Plur,Fem,,NOUN,Summen
Summer,Dat,Sing,Masc,,PROPN,Summer
Summer,Dat,Plur,Masc,,NOUN,Summern
Summerschool,Dat,Sing,Fem,,NOUN,Summerschool
Summit,Dat,Sing,Masc,,NOUN,Summit
Sumo-Browser,Dat,Plur,Masc,,NOUN,Sumo-Browsern
Sumpf,Dat,Plur,Masc,,NOUN,Sümpfen
Sumte,Dat,Sing,Neut,,PROPN,Sumte
Sun,Dat,Sing,Neut,,PROPN,Sun
Sun,Dat,Sing,Masc,,PROPN,Sun
Sun,Dat,Sing,,,PROPN,Sun
Sun,Acc,Sing,,,PROPN,Sun
Sun,Dat,Sing,Fem,,PROPN,Sun
Sun-Aktion,Dat,Sing,Fem,,NOUN,Sun-Aktion
Sun-Chef,Dat,Sing,Masc,,NOUN,Sun-Chef
Sun-Computer,Dat,Plur,Masc,,NOUN,Sun-Computern
Sun-Desktop-Station,Acc,Plur,Fem,,NOUN,Sun-Desktop-Stationen
Sun-E10000-Server,Dat,Plur,Masc,,NOUN,Sun-E10000-Servern
Sun-Enterprise-Server,Dat,Sing,Masc,,NOUN,Sun-Enterprise-Server
Sun-Hardware,Dat,Sing,Fem,,NOUN,Sun-Hardware
Sun-Marketing,Dat,Sing,Neut,,NOUN,Sun-Marketing
Sun-Online-Shop,Dat,Sing,Masc,,NOUN,Sun-Online-Shop
Sun-Programmierer,Dat,Plur,Masc,,NOUN,Sun-Programmierern
Sun-Programmiersprache,Dat,Sing,Fem,,NOUN,Sun-Programmiersprache
Sun-Quelle,Dat,Plur,Fem,,NOUN,Sun-Quellen
Sun-Rechner,Dat,Plur,Masc,,NOUN,Sun-Rechnern
Sun-Seite,Dat,Sing,Fem,,NOUN,Sun-Seite
Sun-Server,Dat,Plur,Masc,,NOUN,Sun-Servern
Sun-Server,Dat,Sing,Masc,,NOUN,Sun-Server
Sun-Spezifikation,Acc,Plur,Fem,,NOUN,Sun-Spezifikationen
Sun-System,Dat,Plur,Neut,,NOUN,Sun-Systemen
Sun-TFT-Display,Acc,Sing,Neut,,NOUN,Sun-TFT-Display
Sun-Technologie,Acc,Sing,Fem,,NOUN,Sun-Technologie
Sun-Tochter,Dat,Sing,Fem,,NOUN,Sun-Tochter
Sun-Verfahren,Dat,Sing,Neut,,NOUN,Sun-Verfahren
Sun-Vision,Dat,Plur,Fem,,NOUN,Sun-Visionen
Sun-Wagenlenker,Dat,Sing,Masc,,NOUN,Sun-Wagenlenker
Sun/Netscape-Allianz,Dat,Sing,Fem,,NOUN,Sun/Netscape-Allianz
SunRay-Station,Dat,Plur,Fem,,NOUN,SunRay-Stationen
SunSite-Rechner,Dat,Sing,Masc,,NOUN,SunSite-Rechner
Sundance-Festival,Dat,Sing,Neut,,NOUN,Sundance-Festival
Sunderland,Dat,Sing,Neut,,PROPN,Sunderland
Sung,Dat,Sing,Masc,,PROPN,Sung
Sunn,Acc,Sing,Masc,,PROPN,Sunn
Sunrise,Dat,,,,NOUN,Sunrise
Sunrise-Partner,Dat,Sing,Masc,,NOUN,Sunrise-Partner
Sunrise-Period,Acc,Sing,Fem,,NOUN,Sunrise-Period
Sunrise-Period,Dat,Sing,Fem,,NOUN,Sunrise-Period
Sunrise-Period-Vorregistrierung,Dat,Plur,Fem,,NOUN,Sunrise-Period-Vorregistrierungen
Sunrise-Periode,Dat,Sing,Fem,,NOUN,Sunrise-Periode
Sunrise-Phase,Dat,Sing,Fem,,NOUN,Sunrise-Phase
Sunrise/diAx-Fusion,Dat,Sing,Fem,,NOUN,Sunrise/diAx-Fusion
Sunset,Dat,Sing,Neut,,PROPN,Sunset
Sunshine,Dat,Sing,Fem,,PROPN,Sunshine
Sunsite,Dat,Sing,Fem,,NOUN,Sunsite
Super,Acc,Sing,Neut,,NOUN,Super
Super,Dat,Sing,Neut,,PROPN,Super
Super-Audio-CD-Player,Acc,Plur,Masc,,NOUN,Super-Audio-CD-Player
Super-Bowl-Spiel,Dat,Sing,Neut,,NOUN,Super-Bowl-Spiel
Super-Computer,Dat,Plur,Masc,,NOUN,Super-Computern
Super-Finanzministerium,Acc,Sing,Neut,,NOUN,Super-Finanzministerium
Super-Gigahertz-Rechner,Dat,Sing,Masc,,NOUN,Super-Gigahertz-Rechner
Super-Gremium,Acc,Sing,Neut,,NOUN,Super-Gremium
Super-PC,Dat,Sing,Masc,,NOUN,Super-PC
Super-Sockel-7-Mainboard,Dat,Plur,Neut,,NOUN,Super-Sockel-7-Mainboards
Super-Sockel-7-Slot,Acc,Plur,Masc,,NOUN,Super-Sockel-7-Slots
SuperG,Acc,Sing,,,PROPN,SuperG
SuperStack-Router,Acc,Plur,Masc,,NOUN,SuperStack-Router
Superbörse,Dat,Sing,Fem,,NOUN,Superbörse
Supercomm,Dat,Sing,Fem,,NOUN,Supercomm
Supercomputer,Dat,Plur,Masc,,NOUN,Supercomputern
Supercomputer,Dat,Sing,Masc,,NOUN,Supercomputer
Supercomputer,Acc,Sing,Masc,,NOUN,Supercomputer
Supercomputer,Acc,Plur,Masc,,NOUN,Supercomputer
Supercomputer-Deal,Dat,Sing,Masc,,NOUN,Supercomputer-Deal
Supercomputer-Leistung,Dat,Sing,Fem,,NOUN,Supercomputer-Leistung
Supercomputer-Liste,Dat,Sing,Fem,,NOUN,Supercomputer-Liste
Supercomputer-Markt,Dat,Sing,Masc,,NOUN,Supercomputer-Markt
Supercomputer-Programm,Dat,Sing,Neut,,NOUN,Supercomputer-Programm
Supercomputer-Projekt,Dat,Plur,Neut,,NOUN,Supercomputer-Projekten
Supercomputerexperte,Dat,Sing,Masc,,NOUN,Supercomputerexperten
Supercomputermarkt,Dat,Sing,Masc,,NOUN,Supercomputermarkt
Supercomputing,Dat,Sing,Neut,,PROPN,Supercomputing
Supercup,Acc,Sing,Masc,,PROPN,Supercup
Superettan,Dat,Sing,Neut,,PROPN,Superettan
Supergau,Acc,Sing,Neut,,NOUN,Supergau
Supergeheimdienst,Dat,Sing,Masc,,NOUN,Supergeheimdienst
Supergesellschaft,Acc,Sing,Fem,,NOUN,Supergesellschaft
Superheat,Acc,Sing,Masc,,PROPN,Superheat
Superhirn,Acc,Sing,Neut,,NOUN,Superhirn
Superiorität,Acc,,,,NOUN,Superiorität
Superkraft,Acc,Plur,Fem,,NOUN,Superkräfte
Superlativ,Acc,Sing,Masc,,NOUN,Superlativ
Superlativ,Acc,Plur,Masc,,NOUN,Superlative
Superlativ,Dat,Plur,Masc,,NOUN,Superlativen
Superlativ,Dat,Sing,Masc,,NOUN,Superlativ
Superliga,Dat,Sing,Fem,,PROPN,Superliga
Supermacht,Acc,Sing,Fem,,NOUN,Supermacht
Supermarkt,Dat,Sing,Masc,,NOUN,Supermarkt
Supermarkt,Acc,Plur,Masc,,NOUN,Supermärkte
Supermarkt,Dat,Plur,Masc,,NOUN,Supermärkten
Supermarkt,Acc,Sing,Masc,,NOUN,Supermarkt
Supermodel,Acc,Sing,Neut,,NOUN,Supermodel
Supernova,Acc,Sing,Neut,,PROPN,SuperNova
Supernova-Betriebssystem,Dat,Sing,Neut,,NOUN,Supernova-Betriebssystem
Superoxidanion,Acc,Sing,Neut,,PROPN,Superoxidanion
Superpower,Dat,Sing,Fem,,NOUN,Superpower
Superpreis,Dat,Sing,Masc,,NOUN,Superpreis
Superrechner,Dat,Sing,Masc,,NOUN,Superrechner
Superrechner,Dat,Plur,Masc,,NOUN,Superrechnern
Superrechner-Serie,Dat,Sing,Fem,,NOUN,Superrechner-Serie
Superreich,Acc,Plur,Neut,,NOUN,Superreiche
Superscape,Dat,Sing,,,PROPN,Superscape
Superschnurlos-Handy,Acc,Sing,Neut,,NOUN,Superschnurlos-Handy
Superspeedway,Dat,Sing,Masc,,PROPN,Superspeedway
Superstaat,Dat,Sing,Masc,,NOUN,Superstaat
Superstar,Dat,Plur,Masc,,NOUN,Superstars
Superstar,Dat,Sing,Masc,,NOUN,Superstar
Supertrack,Dat,Plur,Masc,,NOUN,Supertracks
Supertracks-System,Acc,Sing,Neut,,NOUN,Supertracks-System
Supervisor,Dat,Sing,Masc,,NOUN,Supervisor
Superzahl,Acc,Sing,Fem,,NOUN,Superzahl
Suppe,Acc,Sing,Fem,,NOUN,Suppe
Suppe,Dat,Sing,Fem,,NOUN,Suppe
Suppenlöffel,Dat,Plur,Masc,,NOUN,Suppenlöffeln
Support,Acc,Sing,Masc,,NOUN,Support
Support,Dat,Sing,Masc,,NOUN,Support
Support-Anfrage,Acc,Sing,Fem,,NOUN,Support-Anfrage
Support-Bereich,Dat,Sing,Masc,,NOUN,Support-Bereich
Support-Dienstleister,Dat,Plur,Masc,,NOUN,Support-Dienstleistern
Support-Fall,Acc,Sing,Masc,,NOUN,Support-Fall
Support-Forum,Acc,Plur,Neut,,NOUN,Support-Foren
Support-Forum,Dat,Plur,Neut,,NOUN,Support-Foren
Support-Hotline,Dat,Sing,Fem,,NOUN,Support-Hotline
Support-Mitarbeiter,Dat,Plur,Masc,,NOUN,Support-Mitarbeiter
Support-Newsgruppe,Dat,Plur,Fem,,NOUN,Support-Newsgruppen
Support-Problem,Dat,Plur,Neut,,NOUN,Support-Problemen
Support-Seite,Dat,Sing,Fem,,NOUN,Support-Seite
Support-Telefonnummer,Acc,Sing,Fem,,NOUN,Support-Telefonnummer
Support-Website,Dat,Sing,Fem,,NOUN,Support-Website
Support-Zentrale,Dat,Sing,Fem,,NOUN,Support-Zentrale
Support-Zentrum,Acc,Sing,Neut,,NOUN,Support-Zentrum
Support-Übernahme,Dat,Sing,Fem,,NOUN,Support-Übernahme
Supportanfrage,Acc,Plur,Fem,,NOUN,Supportanfragen
Supporter,Dat,Plur,Masc,,NOUN,Supportern
Supportforum,Dat,Sing,Neut,,NOUN,Supportforum
Supportfragen,Dat,Sing,Neut,,NOUN,Supportfragen
Supportleistung,Acc,Plur,Fem,,NOUN,Supportleistungen
Supportvertrag,Acc,Sing,Masc,,NOUN,Supportvertrag
Supra-Architektur,Dat,Sing,Fem,,NOUN,Supra-Architektur
Supraleiter,Dat,Plur,Masc,,NOUN,Supraleitern
Supraleiter,Dat,Sing,Masc,,NOUN,Supraleiter
Supraleiter,Acc,Sing,Masc,,NOUN,Supraleiter
Supraleiter-Material,Dat,Sing,Neut,,NOUN,Supraleiter-Material
Supraleitfähigkeit,Acc,Sing,Fem,,NOUN,Supraleitfähigkeit
Supraleitung,Acc,Sing,Fem,,NOUN,Supraleitung
Supreme,Dat,,,,PROPN,Supreme
Surat,Dat,Sing,Neut,,PROPN,Surat
Surf-Anwendung,Dat,Plur,Fem,,NOUN,Surf-Anwendungen
Surf-Basic-Tarif,Dat,Sing,Masc,,NOUN,Surf-Basic-Tarif
Surf-Begrenzung,Acc,Sing,Fem,,NOUN,Surf-Begrenzung
Surf-Box,Acc,Sing,Fem,,NOUN,Surf-Box
Surf-Box,Dat,Sing,Fem,,NOUN,Surf-Box
Surf-Erlebnis,Dat,Sing,Neut,,NOUN,Surf-Erlebnis
Surf-Funktion,Acc,Sing,Fem,,NOUN,Surf-Funktion
Surf-Gemeinde,Dat,Sing,Fem,,NOUN,Surf-Gemeinde
Surf-Genosse,Dat,Plur,Masc,,NOUN,Surf-Genossen
Surf-Gerät,Acc,Plur,Neut,,NOUN,Surf-Geräte
Surf-Gerät,Acc,Sing,Neut,,NOUN,Surf-Gerät
Surf-Gerät,Dat,Plur,Neut,,NOUN,Surf-Geräten
Surf-Gerät,Dat,Sing,Neut,,NOUN,Surf-Gerät
Surf-Geschwindigkeit,Dat,Plur,Fem,,NOUN,Surf-Geschwindigkeiten
Surf-Gewohnheit,Dat,Plur,Fem,,NOUN,Surf-Gewohnheiten
Surf-Gewohnheit,Acc,Plur,Fem,,NOUN,Surf-Gewohnheiten
Surf-Grund,Dat,Plur,Masc,,NOUN,Surf-Gründen
Surf-Gutschein,Acc,Sing,Masc,,NOUN,Surf-Gutschein
Surf-Handy,Acc,Plur,Neut,,NOUN,Surf-Handys
Surf-Kollege,Dat,Plur,Masc,,NOUN,Surf-Kollegen
Surf-Kosten,Acc,Plur,Neut,,NOUN,Surf-Kosten
Surf-Legitimation,Acc,Sing,Fem,,NOUN,Surf-Legitimation
Surf-Nacht,Dat,Sing,Fem,,NOUN,Surf-Nacht
Surf-Profi,Acc,Plur,Masc,,NOUN,Surf-Profis
Surf-Sport,Dat,Sing,Masc,,NOUN,Surf-Sport
Surf-Station,Dat,Plur,Fem,,NOUN,Surf-Stationen
Surf-Steuer,Dat,Sing,Fem,,NOUN,Surf-Steuer
Surf-Stunde,Dat,Plur,Fem,,NOUN,Surf-Stunden
Surf-Tarif,Acc,Sing,Masc,,NOUN,Surf-Tarif
